videoId,channel,authorID,commentID,publishedAt,isReply,cleaned_comment,comment_length,cluster_label,umap_embedding,cluster_topic
HyzGkEV3p2g,NewYorkTimes,2844,8849,11/5/24 1:22,TRUE,trump 2024,2,49,"[6.864971160888672, 9.280401229858398, 0.3753366470336914, 11.203607559204102, 9.650495529174805]",Democracy
HyzGkEV3p2g,NewYorkTimes,4800,4116,11/5/24 5:31,TRUE,he said this might cost harris the election i hope not i dont want to live under a facist regime,20,37,"[6.444518566131592, 10.204899787902832, -1.693254828453064, 12.753434181213379, 8.997108459472656]",Democracy
HyzGkEV3p2g,NewYorkTimes,1476,2178,11/5/24 6:12,TRUE,all spin omitted a lot of facts to try and make a point the most egregious example is strategy 3 hes talking about the humanitarian parole expansion chnv he shows you a chart about the drop off of venezuelan migrants slow rollout chnv was fully implemented jan 23 which allowed up to 30000 migrants from the countries of cuba haiti nicaragua and venezuela to be flown into the united states on the dime of the us taxpayer tens of billions of dollars since the expansion the dhs has flown in over 520000 migrants total dhs recently had to shut the program down in june when they noticed that for every 30 migrants there was only 1 sponsor these numbers indicated that there was not only massive fraud but potential human trafficking facilitated by our own us government its garbage cant believe this guy called it creative so in 2023 there was a small drop in encounters at the southern border 27 mil to 23 both record shattering years but total encounters increased to 32 mil air northern border sea on top of the 32 mil chnv flew in 360000 that first year to put this in perspective under the 4 years under trump there were only 195 mil border encounters if you guys want me to debunk the rest of this video let me know cute video though,228,40,"[6.875022888183594, 11.416504859924316, -0.8846966028213501, 12.415026664733887, 6.8824052810668945]",Immigration
HyzGkEV3p2g,NewYorkTimes,5613,2729,11/5/24 6:55,TRUE,bidenharris worked so well together even though some in congress dont want those coming in illegally to be vetted but it has to be done lawfully like the haitians im glad bidenharris found a way of reducing illegal entry humanely,40,70,"[6.085339069366455, 11.47646713256836, -1.1489505767822266, 13.159431457519531, 7.962663173675537]",Immigration
HyzGkEV3p2g,NewYorkTimes,2851,2806,11/3/24 2:46,TRUE,brainwashed maga,2,17,"[5.883294105529785, 10.57536792755127, -0.05100986734032631, 11.279704093933105, 10.618839263916016]",Democracy
HyzGkEV3p2g,NewYorkTimes,890,5144,11/2/24 22:05,FALSE,invisible border wall then biden and harris fly them in that invisible wall let 125 million illegal immigrants invisibly slip into our country however american taxpayers are paying visible tax money to keep them here,35,75,"[7.0200700759887695, 11.213716506958008, -0.9722527861595154, 13.55141830444336, 7.009056568145752]",Immigration
HyzGkEV3p2g,NewYorkTimes,3610,3693,11/2/24 22:31,TRUE,first thing is did you not listen with your ears during the video secondly a wall that would cost billions upon billions of taxpayer money would not solve immigration to solve a problem you have to address the root cause,40,25,"[6.388704776763916, 11.067590713500977, -1.3940001726150513, 12.485919952392578, 6.921242713928223]",Immigration
HyzGkEV3p2g,NewYorkTimes,2913,93,11/2/24 21:50,FALSE,dude 10 million illegal aliens in 4 years fact,9,74,"[7.167010307312012, 11.93655776977539, -1.0560798645019531, 12.781766891479492, 7.19581937789917]",Immigration
HyzGkEV3p2g,NewYorkTimes,1408,189,11/2/24 21:30,FALSE,242254 that says it all a wellcrafted narrative can be deceitful,11,5,"[7.877571105957031, 10.823430061340332, -0.17429539561271667, 10.223908424377441, 8.752449035644531]",Democracy
HyzGkEV3p2g,NewYorkTimes,176,8758,11/2/24 21:19,FALSE,to begin with the whitehouse belongs to responsible grownups with impeachable moral character not to a compulsive liar convicted felon with multiple questionable character flaws yes the border has to be secured while the us granting asylum to those who persecuted and kamala has to openly and explicitly state that to assure citizens who may have a valid worry but on the claim some say i would use what michelle said it succinctly in any professional or arena trumps criminal track record and amoral character would be embarrassing shameful and disqualifying,91,72,"[6.066403388977051, 10.005868911743164, -1.4720181226730347, 12.394279479980469, 7.940688133239746]",Immigration
HyzGkEV3p2g,NewYorkTimes,2057,8468,11/4/24 6:51,TRUE,this is bs and all staged reach out to phillip scott who resides near the border he sees the problem,20,40,"[6.74100923538208, 11.370561599731445, -1.099124550819397, 12.351263046264648, 6.9028191566467285]",Immigration
HyzGkEV3p2g,NewYorkTimes,4460,1263,11/5/24 17:49,TRUE,5101 nice how they choose to put this out so close to the election rather than when it would do any goodthe nyt not the dems that is,28,5,"[8.028907775878906, 10.457610130310059, -0.3625176250934601, 10.824070930480957, 8.937826156616211]",Democracy
HyzGkEV3p2g,NewYorkTimes,4924,5050,11/2/24 21:08,FALSE,in america if you have a felony you cant vote but you can run for office wtf,17,64,"[8.530768394470215, 9.889796257019043, -0.4167380928993225, 11.638962745666504, 9.782514572143555]",Democracy
HyzGkEV3p2g,NewYorkTimes,6429,7218,11/3/24 14:17,TRUE,so what about non citizens with felonies,7,64,"[8.547561645507812, 9.876899719238281, -0.29415303468704224, 11.708656311035156, 9.65311050415039]",Democracy
HyzGkEV3p2g,NewYorkTimes,2310,11072,11/3/24 15:21,TRUE,voting rights are determined by each state while qualifications to run for federal office are determined by the constitution,19,64,"[8.619397163391113, 9.98009967803955, -0.49016427993774414, 11.517340660095215, 9.820707321166992]",Democracy
HyzGkEV3p2g,NewYorkTimes,3853,1541,11/3/24 19:32,TRUE,6429 how many of them are voting where are your sources from trump and fox news,16,5,"[8.139081001281738, 10.67327880859375, -0.20606596767902374, 10.578335762023926, 8.690958023071289]",Democracy
HyzGkEV3p2g,NewYorkTimes,2966,4514,11/3/24 20:19,TRUE,i have 7 feloniesi got to vote,7,64,"[8.52812671661377, 9.891980171203613, -0.35147151350975037, 11.598974227905273, 9.721309661865234]",Democracy
HyzGkEV3p2g,NewYorkTimes,4768,10437,11/3/24 22:47,TRUE,and yet they wanna make it legal to vote without any id,12,63,"[8.283007621765137, 10.042935371398926, -0.7934103608131409, 11.524835586547852, 10.065842628479004]",Democracy
HyzGkEV3p2g,NewYorkTimes,1817,1542,11/3/24 23:20,TRUE,6429 that is an unrelated topic,6,5,"[8.3889799118042, 10.618498802185059, 0.12097156792879105, 10.102665901184082, 8.548802375793457]",Democracy
HyzGkEV3p2g,NewYorkTimes,3152,5049,11/4/24 2:02,TRUE,in america felons cannot be hired to drive school buses in florida and many other states how can people consider trump for commander in chief when all branches of the us military typically require that all court cases fines restitutions and other conditions be fully resolved before you embark on a military career this includes minor traffic offenses as well as more severe nontraffic offenses,65,64,"[8.527077674865723, 9.84958267211914, -0.36343514919281006, 11.673182487487793, 9.71865177154541]",Democracy
HyzGkEV3p2g,NewYorkTimes,5844,3677,11/4/24 5:16,TRUE,felons can absolutely vote some states even allow them to vote while in prison,14,64,"[8.572701454162598, 9.878584861755371, -0.372767835855484, 11.63375473022461, 9.740079879760742]",Democracy
HyzGkEV3p2g,NewYorkTimes,3298,1544,11/4/24 6:46,TRUE,6429 they can neither run for potus nor vote for potus federal law explicitly prohibits noncitizens from voting in federal elections,21,5,"[8.42846965789795, 10.41550350189209, -0.28742653131484985, 10.764049530029297, 8.909563064575195]",Democracy
HyzGkEV3p2g,NewYorkTimes,3298,916,11/4/24 6:48,TRUE,2966 yes the laws are per state states with full voting rights in maine and vermont felons never lose their right to vote even while incarcerated35 automatic restoration upon release many states automatically restore voting rights to felons upon their release from prison these include california colorado connecticut hawaii illinois indiana maryland massachusetts michigan montana nevada new hampshire new jersey new york north dakota ohio oregon pennsylvania rhode island utah virginia45 restoration after completion of full sentence in several states voting rights are restored automatically upon completion of the full sentence including prison time parole and probation these states include alaska arizona arkansas georgia idaho kansas louisiana with some exceptions minnesota missouri nebraska new mexico north carolina oklahoma south carolina texas washington west virginia wisconsin134 conditional restoration some states have more complex policies florida rights are automatically restored upon completion of sentence for most felonies except for murder or felony sexual offenses5 iowa most felons have their rights restored upon completion of sentence excluding those convicted of homicide12 kentucky nonviolent felons have rights restored upon completion of sentence while violent offenders must petition the governor12 petition required in a few states felons must petition the government to have their voting rights restored alabama mississippi wyoming for some offenses25 its important to note that laws regarding felon voting rights can change for instance washington and new mexico recently passed laws to automatically restore voting rights upon release from prison effective in 2022 and 2023 respectively45 in summary while felons do get to vote in some states the specifics vary widely in most states felons can eventually regain their voting rights either automatically or through a petition process typically after completing their sentence or being released from prison,286,64,"[8.598474502563477, 9.87047290802002, -0.38287538290023804, 11.624295234680176, 9.748391151428223]",Democracy
HyzGkEV3p2g,NewYorkTimes,1895,1543,11/4/24 10:26,TRUE,6429 they also cant vote,5,5,"[8.400385856628418, 10.458389282226562, -0.22264698147773743, 10.66142749786377, 8.799251556396484]",Democracy
HyzGkEV3p2g,NewYorkTimes,5690,10194,11/4/24 20:49,TRUE,you can vote with a felony just not while in prison,11,64,"[8.536093711853027, 9.849536895751953, -0.3420562744140625, 11.675588607788086, 9.697907447814941]",Democracy
HyzGkEV3p2g,NewYorkTimes,1696,5768,11/4/24 20:57,TRUE,like in a houston you needed id to wait 4 hours to hear the accused witchcraft and lesbian stalker per lawsuit by her exdrummerlezbo lover beyoncé speak for four minutes yet some places have not been requiring id to vote this country better get its mess together,47,63,"[8.362273216247559, 10.039575576782227, -0.7846957445144653, 11.473772048950195, 10.04902458190918]",Democracy
HyzGkEV3p2g,NewYorkTimes,5988,11382,11/4/24 21:01,TRUE,bernicefishi agree and on top of that i would say that in the us you cant apply for a federal job if you have felonies yet we have a guy with 34 felonies running running for the highest federal seat,40,64,"[8.576275825500488, 9.832780838012695, -0.3377344012260437, 11.68299388885498, 9.721627235412598]",Democracy
HyzGkEV3p2g,NewYorkTimes,3813,914,11/4/24 23:04,TRUE,2966 and all for sexual crimes against children see with american free speech i can say anything i want even if its not true,24,5,"[8.173691749572754, 10.481386184692383, -0.1788637489080429, 11.113567352294922, 8.847192764282227]",Democracy
HyzGkEV3p2g,NewYorkTimes,2966,1080,11/4/24 23:23,TRUE,3813 your not in america,5,5,"[8.136787414550781, 10.529671669006348, 0.1852140724658966, 10.130949020385742, 8.395336151123047]",Democracy
HyzGkEV3p2g,NewYorkTimes,3693,11385,11/4/24 23:57,TRUE,3298 btw what voting place would give them a ballot they would go to jail for that,17,5,"[8.350661277770996, 10.417109489440918, -0.2532091736793518, 10.747281074523926, 8.83060073852539]",Democracy
HyzGkEV3p2g,NewYorkTimes,7054,802,11/5/24 3:52,TRUE,tokieyoh i dont think the founders could have ever imagined the day would come when a convicted felon would be running for office,23,64,"[8.530611991882324, 9.879997253417969, -0.3342283368110657, 11.689900398254395, 9.735648155212402]",Democracy
HyzGkEV3p2g,NewYorkTimes,4924,1932,11/5/24 6:52,TRUE,3712 bs,2,5,"[8.17086410522461, 10.681198120117188, 0.3098691999912262, 9.770712852478027, 8.208938598632812]",Democracy
HyzGkEV3p2g,NewYorkTimes,4152,917,11/5/24 8:33,TRUE,anthonydeleon6512you should try legit activity you not good at crime 7 felonies,12,64,"[8.532859802246094, 9.88873291015625, -0.2933431565761566, 11.594927787780762, 9.63508415222168]",Democracy
HyzGkEV3p2g,NewYorkTimes,1110,6018,11/5/24 9:14,TRUE,more like if you run for the office then youll get charged with felonies if you just enter the country illegally and commit crimes no felonies,26,64,"[8.585882186889648, 9.817795753479004, -0.33131974935531616, 11.709867477416992, 9.645737648010254]",Democracy
HyzGkEV3p2g,NewYorkTimes,6963,7628,11/5/24 17:42,TRUE,that is state right in michigan felons can vote unless they are serving a prison sentence but once they are out of prison and return to citizen status they can vote,31,64,"[8.584096908569336, 9.884420394897461, -0.388946533203125, 11.61366081237793, 9.757067680358887]",Democracy
HyzGkEV3p2g,NewYorkTimes,2320,1807,11/5/24 21:24,TRUE,userdv3pd2gd9xno you definitely cant in florida my friend who went w me was one day latethey wouldnt let her vote even w her voter registration card identification,27,63,"[8.418830871582031, 9.98936653137207, -0.7241730093955994, 11.537077903747559, 9.95146656036377]",Democracy
HyzGkEV3p2g,NewYorkTimes,2732,2717,11/2/24 20:56,FALSE,biden still failed at illegal immigration,6,70,"[6.063973426818848, 11.427552223205566, -1.2392628192901611, 13.15796947479248, 7.971321105957031]",Immigration
HyzGkEV3p2g,NewYorkTimes,4625,1036,11/4/24 9:42,TRUE,3610 no when someone blatantly lies to you in the first few seconds you dont hang around for more,19,5,"[7.984266757965088, 10.709389686584473, -0.10885430127382278, 10.1372709274292, 8.62556266784668]",Democracy
HyzGkEV3p2g,NewYorkTimes,65,8439,11/2/24 20:41,FALSE,this economy needs businesses willing to pay a living wage why would they ever bother if theres an endless stream of illegals to do the work for almost nothing,29,80,"[7.603909015655518, 11.534907341003418, -0.48788368701934814, 13.159567832946777, 7.16033935546875]",Immigration
HyzGkEV3p2g,NewYorkTimes,4968,9566,11/2/24 20:19,FALSE,what we need is more diversity in our immigration its mostly hispanics that dont speak a word of english theres many ppl in europe that would love to come here too and they speak english but they cant come cause it costs way too much and they have to wait on a 10 year wait list wtf,57,80,"[7.5472798347473145, 11.88725471496582, -0.42036882042884827, 13.44876480102539, 6.951920509338379]",Immigration
HyzGkEV3p2g,NewYorkTimes,4508,6719,11/2/24 20:12,FALSE,please americans lets do the right thing and preserve our values we do not need an unhinged whiny baby at the helm of our nation in its most crucial hour i believe if we fight to keep a competent steady hand in the white house we may see brighter days for people of all backgrounds,55,11,"[6.129162311553955, 9.245847702026367, -0.9055566191673279, 11.995050430297852, 8.777307510375977]",Democracy
HyzGkEV3p2g,NewYorkTimes,214,9145,11/2/24 20:11,FALSE,upper class n business owners hire the illegal aliens illegally you americans need to stop breaking the law n stop hiring illegals no jobs no illegals,26,80,"[7.699854850769043, 11.664311408996582, -0.48427772521972656, 13.214131355285645, 7.056877613067627]",Immigration
HyzGkEV3p2g,NewYorkTimes,4585,5980,11/2/24 20:02,FALSE,messaging vs facts some of the american people prefer messagingpropaganda,10,43,"[6.797971725463867, 11.39559555053711, -1.8474746942520142, 12.363795280456543, 10.30983829498291]",Democracy
HyzGkEV3p2g,NewYorkTimes,4585,2682,11/2/24 19:54,FALSE,biden and harris are great at diplomacy,7,30,"[5.863999843597412, 10.764281272888184, -1.6673805713653564, 12.893025398254395, 8.934009552001953]",Democracy
HyzGkEV3p2g,NewYorkTimes,6938,3032,11/2/24 19:52,FALSE,could it be that the biden harris position on the border changed due to public and election pressure and the failure to pass the border bill hence the changing of policy late in th term subsequently reducing numbers of border crossings late in the term if they advertise this fact pre election they will be asked why they didnt do it earler the problem now is that if trump gets re elected he will take credit for the recent decline in crossings his job just became easier,87,68,"[6.303763389587402, 11.00522232055664, -1.5786409378051758, 13.113600730895996, 7.465903282165527]",Immigration
HyzGkEV3p2g,NewYorkTimes,3777,8356,11/3/24 2:45,TRUE,they were separating children from their parents how terrifying would that be for children and parents,16,17,"[5.974302291870117, 11.02900218963623, -0.2477189600467682, 11.26495361328125, 10.281641006469727]",Democracy
HyzGkEV3p2g,NewYorkTimes,3599,1077,11/3/24 6:08,TRUE,davidfhanwhen a criminal who happens to be a citizen gets arrested and goes to jail he or she will be separated from their kids too,25,64,"[8.480365753173828, 9.859173774719238, -0.2810155749320984, 11.669231414794922, 9.615816116333008]",Democracy
HyzGkEV3p2g,NewYorkTimes,3777,277,11/3/24 19:29,TRUE,the children were put into cages where is your shared humanity or empathy,13,17,"[6.036309242248535, 11.010700225830078, -0.21128495037555695, 11.295555114746094, 10.371131896972656]",Democracy
HyzGkEV3p2g,NewYorkTimes,1949,1076,11/4/24 1:42,TRUE,3777 which began under obamas administration,6,5,"[8.193114280700684, 10.919189453125, 0.020263828337192535, 10.546830177307129, 8.060516357421875]",Democracy
HyzGkEV3p2g,NewYorkTimes,354,2948,11/2/24 19:45,TRUE,cause they have allowed the right to hold the narrative the democrats do a lot of good for the country but they dont know how to relay the message,29,43,"[6.733174800872803, 11.401155471801758, -1.6610695123672485, 12.024127960205078, 10.094627380371094]",Democracy
HyzGkEV3p2g,NewYorkTimes,2851,1518,11/3/24 2:40,TRUE,6255 not necessary,3,5,"[8.196761131286621, 10.568904876708984, 0.5214433670043945, 9.761878967285156, 8.560528755187988]",Democracy
HyzGkEV3p2g,NewYorkTimes,6308,1428,11/3/24 22:24,TRUE,5804 show me some intelligence wheres your source of 10 millions on the other hand deportation expulsion of illegals trump 15 millions obama 3 millions biden 44 millions source migration policy institute,32,15,"[7.4502973556518555, 11.264511108398438, -0.7264361381530762, 12.563044548034668, 7.029092311859131]",Immigration
HyzGkEV3p2g,NewYorkTimes,2993,10781,11/4/24 0:28,TRUE,maybe because is fake she is a bad worker and will be a the worse president trump 2024,18,11,"[5.8850908279418945, 9.770508766174316, -0.9821821451187134, 11.457806587219238, 8.637927055358887]",Democracy
HyzGkEV3p2g,NewYorkTimes,4625,895,11/4/24 9:40,TRUE,2851 so youre saying the new york times researched and produced a video thats a lie yes the msm lie all the time about everything thats what theyre for to lie,31,5,"[7.802704811096191, 10.890647888183594, -0.4018460512161255, 10.35609245300293, 8.776976585388184]",Democracy
HyzGkEV3p2g,NewYorkTimes,3247,11367,11/5/24 0:05,TRUE,alicemc8774biden openned the border border crosisngs were higher during trumps term this video is lie,15,25,"[6.129974842071533, 11.15013313293457, -1.442755937576294, 12.488404273986816, 7.178765296936035]",Immigration
HyzGkEV3p2g,NewYorkTimes,7391,11318,11/5/24 1:54,TRUE,rockyvegatv because you people dont truly care about the border,10,75,"[6.956910610198975, 11.584397315979004, -1.123173475265503, 13.711442947387695, 7.270467281341553]",Immigration
HyzGkEV3p2g,NewYorkTimes,5896,764,11/5/24 2:32,TRUE,rockyvegatv its not go look at bidens immigration press conferenceseven look at his executive orders,15,70,"[6.041434288024902, 11.2246732711792, -1.2949399948120117, 13.085061073303223, 7.915881156921387]",Immigration
HyzGkEV3p2g,NewYorkTimes,7421,3960,11/2/24 19:10,FALSE,ha ha migration is down through the border but now this administration is flying migrants who are going to walk the border,22,80,"[6.9355387687683105, 11.571223258972168, -1.0413116216659546, 13.136908531188965, 6.877338886260986]",Immigration
HyzGkEV3p2g,NewYorkTimes,5378,8634,11/2/24 19:09,FALSE,this only reached harris supportersyou spew a lot of misinformation that even when you are telling the truth people consume it the same way,24,37,"[6.38797664642334, 10.340414047241211, -1.9067026376724243, 12.570640563964844, 8.916110038757324]",Democracy
HyzGkEV3p2g,NewYorkTimes,295,5524,11/2/24 19:09,FALSE,jill stein 2024,3,49,"[6.827192783355713, 9.25983715057373, 0.36965465545654297, 11.173471450805664, 9.684572219848633]",Democracy
HyzGkEV3p2g,NewYorkTimes,7074,2423,11/3/24 11:17,TRUE,as i see here hevmadeit9354there are hardly any flaws biden and harris did a better job of handling the border than trumps strategy not trying to bash trump or biden or anyone but after the video it opens up how biden and harris really protect migrants while holding moral rights to come here,53,68,"[6.179079055786133, 10.766729354858398, -1.6549116373062134, 12.89458179473877, 7.65798282623291]",Immigration
HyzGkEV3p2g,NewYorkTimes,3247,11430,11/5/24 0:18,TRUE,hevmadeit9354biden openned the border on day one reversed all trumps good border policies and immigration skyrocketed millions of illegals,19,66,"[6.222137451171875, 11.276725769042969, -1.2200320959091187, 13.295686721801758, 7.255514621734619]",Immigration
HyzGkEV3p2g,NewYorkTimes,2851,1607,11/4/24 18:33,TRUE,6753 this interview is from 2021 she already told you congress needed to act the bill was quashed by trump because he wanted to run on the immigration issue,29,4,"[7.798426151275635, 10.794425010681152, -0.5675535202026367, 11.256982803344727, 7.748979091644287]",Immigration
HyzGkEV3p2g,NewYorkTimes,2851,1608,11/4/24 22:33,TRUE,6753 this is an interview from 2021 she already told you congress needed to act the bill was quashed by trump because he wanted to run on the immigration issue,30,4,"[7.817006587982178, 10.786773681640625, -0.5427373051643372, 11.222420692443848, 7.768155097961426]",Immigration
HyzGkEV3p2g,NewYorkTimes,2851,1604,11/4/24 23:58,TRUE,6753 interview from 2021,4,4,"[7.800122261047363, 10.813854217529297, -0.5586005449295044, 11.170987129211426, 7.790828704833984]",Immigration
HyzGkEV3p2g,NewYorkTimes,2851,364,11/5/24 0:00,TRUE,6753 this is an interview from 2021 she already told you congress needed to act the bill was quashed by trump because he wanted to run on the immigration issue,30,4,"[7.820034980773926, 10.784746170043945, -0.5432496070861816, 11.22478199005127, 7.766468048095703]",Immigration
HyzGkEV3p2g,NewYorkTimes,6379,6293,11/2/24 18:59,FALSE,no amount of propaganda s gonna elect her trump 2024,10,49,"[6.740466117858887, 9.264142036437988, 0.2578328847885132, 11.149764060974121, 9.641181945800781]",Democracy
HyzGkEV3p2g,NewYorkTimes,5442,11118,11/2/24 18:34,FALSE,why are you lying under biden and harris border crossings have hit a all time high an dthat has already been proven by border patrol and the doj why are you spreading amisinformation just like the media spreading misinformation about everything about trump i work for ice and i know for a fact the border is not secure and illegal crossing are at a record high under biden and harris and that invisible wall line was the most stupiest thing i have ever heard anyone say,86,67,"[6.390186309814453, 11.27984619140625, -1.537926197052002, 12.939751625061035, 7.308511734008789]",Immigration
HyzGkEV3p2g,NewYorkTimes,1817,1821,11/3/24 23:42,TRUE,7579 come up with a new line magas are so uncreative,11,5,"[8.355430603027344, 10.766308784484863, 0.4632585346698761, 9.784042358398438, 8.440604209899902]",Democracy
HyzGkEV3p2g,NewYorkTimes,1552,4724,11/4/24 3:40,TRUE,i voted for trump not only because of border issues but im a christian and i didnt like the way she mocked christians although i do agree that she shouldve used this in her campaign i never heard of this 6406 i,42,4,"[7.8196587562561035, 10.78298282623291, -0.5603795647621155, 11.232698440551758, 7.747718334197998]",Immigration
HyzGkEV3p2g,NewYorkTimes,23,60,11/2/24 18:05,FALSE,we tried doesnt excuse the horrible job at the border sorry,11,75,"[7.007021903991699, 11.56435775756836, -1.051816701889038, 13.765694618225098, 7.10508918762207]",Immigration
HyzGkEV3p2g,NewYorkTimes,5332,9677,11/2/24 18:01,FALSE,while this video suggests that the bidenharris administration is addressing the root causes of migration the data tells a different story since the current administration took office there has been a notable surge in border encounters you can see this trend clearly in the official data from us customs and border protection cbp cbp encounter stats the increase in numbers coincides with the reversal of policies from the previous administration which many argue were more effective in controlling migration levels i encourage everyone to look at the data directly rather than relying solely on narratives,95,79,"[6.696666717529297, 11.671679496765137, -0.6312971711158752, 12.992209434509277, 7.09079647064209]",Immigration
HyzGkEV3p2g,NewYorkTimes,2550,7119,11/2/24 17:56,FALSE,so trump should be judged for the other 11 months and 9 days of 2021 if you agree with that youre a big dummy,24,49,"[6.935275554656982, 9.454753875732422, 0.5240936875343323, 11.004364967346191, 9.584274291992188]",Democracy
HyzGkEV3p2g,NewYorkTimes,4195,3894,11/2/24 17:53,FALSE,great videobut no shocker that gop lied to the american people i have the feeling its their default at least since trump,22,28,"[5.774266242980957, 10.932689666748047, -1.455633282661438, 10.755359649658203, 9.7020263671875]",Democracy
HyzGkEV3p2g,NewYorkTimes,2629,5578,11/2/24 17:45,FALSE,kamala 2024,2,49,"[6.722794055938721, 9.171706199645996, 0.25371891260147095, 11.222115516662598, 9.529032707214355]",Democracy
HyzGkEV3p2g,NewYorkTimes,5542,4723,11/2/24 17:34,FALSE,i voted for kamala and watched this entire video this is just pure propaganda stop it,16,11,"[5.699577808380127, 9.46367359161377, -1.320263385772705, 11.721494674682617, 8.502344131469727]",Democracy
HyzGkEV3p2g,NewYorkTimes,4810,11093,11/2/24 17:27,FALSE,what a ridiculous video first joe was president elect in 2020 which couple with his easy going rhetoric created a spike in illegal crossings secondly they undid all of trumps border controls which increased the flow further in the last year they course corrected but you dont credit for fixing a problem you created,54,25,"[6.3858256340026855, 11.17576789855957, -1.3994344472885132, 12.415506362915039, 7.018069744110107]",Immigration
HyzGkEV3p2g,NewYorkTimes,2550,9946,11/2/24 17:19,FALSE,wow this guy thinks everybody is stupid trump was in office 2021 liar and brags how in 2024 the numbers dropped yes they dropped from record breaking highs of 2223,30,49,"[7.021257400512695, 9.536063194274902, 0.48275938630104065, 10.974471092224121, 9.439064979553223]",Democracy
HyzGkEV3p2g,NewYorkTimes,5549,3249,11/2/24 17:50,TRUE,donald trump left office january 20 2021,7,49,"[6.897343158721924, 9.312909126281738, 0.5616527795791626, 11.051420211791992, 9.59067440032959]",Democracy
HyzGkEV3p2g,NewYorkTimes,3062,4814,11/2/24 17:12,FALSE,im proimmigration,2,80,"[7.596192836761475, 11.832928657531738, -0.3497162163257599, 13.34299087524414, 6.946568965911865]",Immigration
HyzGkEV3p2g,NewYorkTimes,3062,5032,11/2/24 17:12,FALSE,immigration in of itself is not a bad thing at all,11,80,"[7.374629974365234, 11.851078033447266, -0.40965041518211365, 13.473920822143555, 6.847592830657959]",Immigration
HyzGkEV3p2g,NewYorkTimes,890,11323,11/2/24 18:42,TRUE,ryuhayashilegal or illegal,3,14,"[6.361349105834961, 10.225751876831055, 0.29228588938713074, 10.294454574584961, 9.058510780334473]",Wokeness & Identity Politics
HyzGkEV3p2g,NewYorkTimes,391,10493,11/3/24 0:53,TRUE,can you house a illegal mexican family in ur rented house then,12,80,"[7.57685661315918, 11.895539283752441, -0.592286229133606, 13.406820297241211, 7.091249942779541]",Immigration
HyzGkEV3p2g,NewYorkTimes,6536,10097,11/3/24 5:55,TRUE,yes it is we need more highly educated wealthy immigrants not lowly educated non english speaking poor migrants if you want them house in your home,26,80,"[7.563803672790527, 11.948690414428711, -0.44846317172050476, 13.486469268798828, 7.047102928161621]",Immigration
HyzGkEV3p2g,NewYorkTimes,4938,5037,11/3/24 11:04,TRUE,immigration is the life blood of the american economy it always has been we need everyone from strawberry pickers to computer programmers,22,80,"[7.605742931365967, 11.836061477661133, -0.47043293714523315, 13.378466606140137, 6.876755237579346]",Immigration
HyzGkEV3p2g,NewYorkTimes,7190,5039,11/3/24 13:25,TRUE,immigration which is beneficial to the host nation that is the immigration of wealthy english speaking professionals,17,80,"[7.57968807220459, 11.845133781433105, -0.3904828727245331, 13.412318229675293, 6.948713779449463]",Immigration
HyzGkEV3p2g,NewYorkTimes,2086,11674,11/4/24 0:20,TRUE,richardzhang2773what a bunch of nonsense immigrants in the us often receive less money and work in dangerous jobs they also contribute 60 billion dollars to the us economy and received little benefits and return,34,80,"[7.63060188293457, 11.600370407104492, -0.39997339248657227, 13.118989944458008, 7.101247787475586]",Immigration
HyzGkEV3p2g,NewYorkTimes,182,1558,11/4/24 18:02,TRUE,6536 what if the lowly educated in time either become highly educated or in time have offspring that become highly educated what of the lowly educated who contribute to our economy in positive ways by their participation in the workforce even barring those arguments based on the fact that america is a land of freedom and opportunity it is unfair and wholly un american to play pick and choose with migrants seeking a better life solely based on some arbitrary judgment on what their usefulness to us will be i would hope all freedom and opportunity loving americans at least agree on that point,104,80,"[7.62592077255249, 11.654439926147461, -0.3258177638053894, 13.071526527404785, 7.097083568572998]",Immigration
HyzGkEV3p2g,NewYorkTimes,356,8279,11/2/24 17:10,FALSE,they dont need to make a show at the border to enforce the law or enhance it,17,75,"[6.920574188232422, 11.478446006774902, -1.2932413816452026, 13.593042373657227, 7.148901462554932]",Immigration
HyzGkEV3p2g,NewYorkTimes,5421,10485,11/2/24 17:01,FALSE,bruhh i felt like this is the only video that has ever made me understand the relationship of us and immigration bruh kamala harris better be sponsoring this piece cos thats rlly good journalism,34,11,"[5.7487688064575195, 9.795347213745117, -1.475753903388977, 11.781657218933105, 8.346002578735352]",Democracy
HyzGkEV3p2g,NewYorkTimes,6717,5485,11/2/24 18:40,TRUE,im glad shes not sponsoring it this is journalism not an ad,12,11,"[5.81934928894043, 9.83950138092041, -1.542791724205017, 11.62415885925293, 8.68516731262207]",Democracy
HyzGkEV3p2g,NewYorkTimes,3717,1596,11/2/24 21:17,TRUE,6717 no its definitely an ad the media is captured by the left if you havent already noticed most journalists social scientists are liberals,24,5,"[8.233800888061523, 10.962945938110352, -0.08962343633174896, 10.203705787658691, 8.646459579467773]",Democracy
HyzGkEV3p2g,NewYorkTimes,1237,35,11/2/24 21:42,TRUE,kamala harris better be sponsoring this piece is crazy btw,10,11,"[5.805054187774658, 9.423694610595703, -1.3938833475112915, 11.944796562194824, 8.606437683105469]",Democracy
